ID Group,Group,ID Subgroup,Subgroup,ID Occupation,Occupation,ID Year,Year,ID State,State,Workforce by Occupation and Gender,Workforce by Occupation and Gender Moe,ACS Occupation yg RCA,Geography,ID Geography,Slug Geography,Median Earnings,Median Earnings Moe,Workforce Prev,Workforce Growth,Median Earnings Prev,Median Earnings Growth,Share
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2021,"2021","04000US24","Maryland",1876,310.42068230064825,0.5435979708004295,"Carroll County, MD","05000US24013","carroll-county-md",71386,28890,2147,-12.622263623660924,66585,7.210332657505444,2.0756115641215716
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2020,"2020","04000US24","Maryland",11997,687.3376171867797,1.2949453869971126,"Carroll County, MD","05000US24013","carroll-county-md",176162,9597,11698,2.555992477346555,164325,7.203407880724175,13.601423971701966
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2020,"2020","04000US24","Maryland",5309,477.1425363557519,1.089909736518691,"Carroll County, MD","05000US24013","carroll-county-md",154285,11944,4828,9.962717481358741,164682,-6.313379725774523,6.0190014058319345
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2020,"2020","04000US24","Maryland",4337,371.8077460193642,1.5110062072798325,"Carroll County, MD","05000US24013","carroll-county-md",196399,21232,4663,-6.991207377224963,191844,2.3743249723733864,4.917010566414222
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2020,"2020","04000US24","Maryland",2106,304.40105124654224,1.2050989545237558,"Carroll County, MD","05000US24013","carroll-county-md",161847,33838,2094,0.5730659025787965,162328,-0.2963136365876497,2.387646818738379
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2020,"2020","04000US24","Maryland",913,201.13676938839401,1.0416204247655882,"Carroll County, MD","05000US24013","carroll-county-md",138911,40985,693,31.746031746031743,144045,-3.5641639765351103,1.0351004489592308
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2020,"2020","04000US24","Maryland",1201,280.95729212818094,0.7668229695689975,"Carroll County, MD","05000US24013","carroll-county-md",107582,19444,1221,-1.638001638001638,101072,6.440952984011397,1.361616253231146
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2020,"2020","04000US24","Maryland",678,143.96180048887967,0.6733222435927156,"Carroll County, MD","05000US24013","carroll-county-md",131684,36789,632,7.2784810126582276,143776,-8.410304918762519,0.7686726225568001
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2020,"2020","04000US24","Maryland",6819,602.5080912319768,1.2618175696263996,"Carroll County, MD","05000US24013","carroll-county-md",107353,11537,6674,2.1726101288582558,101393,5.878117818784334,7.730941907396489
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2020,"2020","04000US24","Maryland",1469,258.00193797721755,0.8152422440532836,"Carroll County, MD","05000US24013","carroll-county-md",93976,23444,1526,-3.7352555701179555,82861,13.41403072615585,1.6654573488730668
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2020,"2020","04000US24","Maryland",4406,470.6187416582556,1.1991494724544927,"Carroll County, MD","05000US24013","carroll-county-md",160221,26960,4063,8.44203790302732,179520,-10.75033422459893,4.995238311187701
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2020,"2020","04000US24","Maryland",1990,358.71018942873644,1.1507043852680905,"Carroll County, MD","05000US24013","carroll-county-md",89571,23996,1935,2.842377260981912,93436,-4.1365212551907184,2.2561335086844134
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2020,"2020","04000US24","Maryland",2168,286.3861030147936,0.7506186255464159,"Carroll County, MD","05000US24013","carroll-county-md",41674,10118,1952,11.065573770491802,36086,15.485229728980768,2.457938415491361
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2020,"2020","04000US24","Maryland",3392,431.3374549004526,0.6921240686688509,"Carroll County, MD","05000US24013","carroll-county-md",31119,6916,3421,-0.8477053493130663,30142,3.241324397850176,3.845630583647
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2020,"2020","04000US24","Maryland",2400,327.53625753494833,0.7398344371184452,"Carroll County, MD","05000US24013","carroll-county-md",51555,13286,2557,-6.140007821666015,46489,10.897201488524166,2.7209650355992925
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2020,"2020","04000US24","Maryland",2571,408.64777009057565,1.0662693425558878,"Carroll County, MD","05000US24013","carroll-county-md",39128,16753,2566,0.19485580670303976,47505,-17.633933270182087,2.9148337943857423
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2020,"2020","04000US24","Maryland",977,182.98907071188708,0.9448386685522898,"Carroll County, MD","05000US24013","carroll-county-md",111126,53386,1150,-15.043478260869565,86232,28.868633453938212,1.107659516575212
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2020,"2020","04000US24","Maryland",921,173.97126199461798,1.0800821737839377,"Carroll County, MD","05000US24013","carroll-county-md",139759,14423,1102,-16.424682395644282,145361,-3.853853509538322,1.0441703324112286
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2020,"2020","04000US24","Maryland",8217,652.533524043018,0.9312385514135678,"Carroll County, MD","05000US24013","carroll-county-md",80299,12616,8392,-2.085319351763584,80480,-0.22490059642147117,9.315904040633077
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2020,"2020","04000US24","Maryland",9626,624.4397488949594,0.9637230730830211,"Carroll County, MD","05000US24013","carroll-county-md",88053,7731,10085,-4.551313832424393,90313,-2.50240829116517,10.913337263616164
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2020,"2020","04000US24","Maryland",332,123.03251602726817,0.5860168596575763,"Carroll County, MD","05000US24013","carroll-county-md",35102,35783,350,-5.142857142857142,41936,-16.296260969095766,0.3764001632579021
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2020,"2020","04000US24","Maryland",5752,609.1633606841436,1.2968636662175173,"Carroll County, MD","05000US24013","carroll-county-md",83030,39627,5125,12.234146341463415,77168,7.5964130209413225,6.521246201986304
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2020,"2020","04000US24","Maryland",3376,472.055081531806,1.2481669934191293,"Carroll County, MD","05000US24013","carroll-county-md",120952,24397,3465,-2.5685425685425685,121054,-0.08425991706180713,3.8274908167430044
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2020,"2020","04000US24","Maryland",2915,446.75384721342914,0.5919821166182726,"Carroll County, MD","05000US24013","carroll-county-md",77088,13754,2682,8.687546607009693,80614,-4.373930086585457,3.304838782821641
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2020,"2020","04000US24","Maryland",2147,319.4010018769509,0.639537613805356,"Carroll County, MD","05000US24013","carroll-county-md",66585,13772,2641,-18.705035971223023,74033,-10.060378479867087,2.434129971429867
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2019,"2019","04000US24","Maryland",11698,703.7279303821897,1.3073277408830202,"Carroll County, MD","05000US24013","carroll-county-md",164325,9713,11467,2.0144763233626928,160259,2.5371429997691237,13.349004929706043
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2019,"2019","04000US24","Maryland",4828,391.0818328687744,1.0282421536942605,"Carroll County, MD","05000US24013","carroll-county-md",164682,19502,5189,-6.957024474850646,166137,-0.8757832391339678,5.509402957823626
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2019,"2019","04000US24","Maryland",4663,418.80783182743846,1.701877447343733,"Carroll County, MD","05000US24013","carroll-county-md",191844,17518,4432,5.212093862815884,188091,1.9953107804201158,5.321115574219464
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2019,"2019","04000US24","Maryland",2094,254.24397731313127,1.2557051086453126,"Carroll County, MD","05000US24013","carroll-county-md",162328,31607,1757,19.180421172453045,149542,8.550106324644581,2.389538068285558
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2019,"2019","04000US24","Maryland",693,148.66068747318505,0.8270063757203607,"Carroll County, MD","05000US24013","carroll-county-md",144045,46642,635,9.133858267716535,124532,15.669064979282432,0.790807011137484
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2019,"2019","04000US24","Maryland",1221,266.1766330841233,0.7965244677228364,"Carroll County, MD","05000US24013","carroll-county-md",101072,7487,1222,-0.08183306055646482,95920,5.371142618849041,1.3933266386708052
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2019,"2019","04000US24","Maryland",632,130.38404810405297,0.6502339759129016,"Carroll County, MD","05000US24013","carroll-county-md",143776,44983,630,0.31746031746031744,134177,7.1539831714824444,0.7211977359868541
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2019,"2019","04000US24","Maryland",6674,521.3185206761793,1.2568107778373567,"Carroll County, MD","05000US24013","carroll-county-md",101393,8899,6248,6.8181818181818175,107044,-5.279137550913643,7.615939382873836
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2019,"2019","04000US24","Maryland",1526,252.8734861546382,0.8611157940212676,"Carroll County, MD","05000US24013","carroll-county-md",82861,34300,1664,-8.29326923076923,80451,2.9956122360194404,1.7413730144239545
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2019,"2019","04000US24","Maryland",4063,366.2703919237808,1.136671347829163,"Carroll County, MD","05000US24013","carroll-county-md",179520,32329,3709,9.54435157724454,185657,-3.305558099075176,4.636434179295234
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2019,"2019","04000US24","Maryland",1935,297.54327416360803,1.133958158058566,"Carroll County, MD","05000US24013","carroll-county-md",93436,14709,1830,5.737704918032787,92077,1.4759386165926345,2.208097498630637
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2019,"2019","04000US24","Maryland",1952,305.8512710452582,0.6818812557124784,"Carroll County, MD","05000US24013","carroll-county-md",36086,9523,2126,-8.184383819379114,40955,-11.88865828348187,2.227496804820157
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2019,"2019","04000US24","Maryland",3421,396.86899601757756,0.6811417639268312,"Carroll County, MD","05000US24013","carroll-county-md",30142,5837,3585,-4.574616457461646,25310,19.09126827340972,3.90382508672631
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2019,"2019","04000US24","Maryland",2557,329.2202909906982,0.7655310312603831,"Carroll County, MD","05000US24013","carroll-county-md",46489,10443,2728,-6.268328445747801,48506,-4.158248464107532,2.9178838780354206
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2019,"2019","04000US24","Maryland",2566,283.11481769769665,1.0412992228400573,"Carroll County, MD","05000US24013","carroll-county-md",47505,15166,2553,0.509204857030944,41486,14.508508894566841,2.9281540989592845
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2019,"2019","04000US24","Maryland",1150,208.54256160314134,1.1185023184826777,"Carroll County, MD","05000US24013","carroll-county-md",86232,37659,1220,-5.737704918032787,95471,-9.677284201485268,1.3123060069381047
1,"Service Occupations",5,"Protective Service Occupations",13,"Law Enforcement Workers Including Supervisors",2019,"2019","04000US24","Maryland",1102,236.8902699563661,1.3121477740832406,"Carroll County, MD","05000US24013","carroll-county-md",145361,18585,1128,-2.304964539007092,139509,4.194711452307737,1.2575314953441665
2,"Sales & Office Occupations",6,"Sales & Office Occupations",17,"Sales & Related Occupations",2019,"2019","04000US24","Maryland",8392,563.4012779538222,0.9374700717275614,"Carroll County, MD","05000US24013","carroll-county-md",80480,12719,8537,-1.6984889305376596,83301,-3.3865139674193587,9.576410443673545
2,"Sales & Office Occupations",6,"Sales & Office Occupations",18,"Office & Administrative Support Occupations",2019,"2019","04000US24","Maryland",10085,578.3424591018717,1.0082347186079035,"Carroll County, MD","05000US24013","carroll-county-md",90313,6917,10433,-3.335569826512029,87072,3.7222069092245498,11.508353113018076
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",19,"Farming, Fishing, & Forestry Occupations",2019,"2019","04000US24","Maryland",350,122.54386969571345,0.5906126157292827,"Carroll County, MD","05000US24013","carroll-county-md",41936,26230,332,5.421686746987952,42206,-0.6397194711652372,0.39939748037246664
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",20,"Construction & Extraction Occupations",2019,"2019","04000US24","Maryland",5125,395.59196149568055,1.147465783618001,"Carroll County, MD","05000US24013","carroll-county-md",77168,15354,5187,-1.1952959321380374,74538,3.5284016206498703,5.848320248311119
3,"Natural Resources, Construction, & Maintenance Occupations",7,"Natural Resources, Construction, & Maintenance Occupations",21,"Installation, Maintenance, & Repair Occupations",2019,"2019","04000US24","Maryland",3465,393.45139471096047,1.2822548439992956,"Carroll County, MD","05000US24013","carroll-county-md",121054,18036,3788,-8.526927138331573,111000,9.057657657657657,3.95403505568742
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",22,"Production Occupations",2019,"2019","04000US24","Maryland",2682,296.8164415931166,0.5347645534375258,"Carroll County, MD","05000US24013","carroll-county-md",80614,13461,2723,-1.5056922511935367,77327,4.250779158637992,3.0605258353113016
4,"Production, Transportation, & Material Moving Occupations",8,"Production, Transportation, & Material Moving Occupations",23,"Transportation Occupations",2019,"2019","04000US24","Maryland",2641,368.58241954819283,0.7936134163689705,"Carroll County, MD","05000US24013","carroll-county-md",74033,18725,2730,-3.2600732600732605,64990,13.914448376673336,3.0137392733248127
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",0,"Management Occupations",2018,"2018","04000US24","Maryland",11467,604.4667071063551,1.303944409683129,"Carroll County, MD","05000US24013","carroll-county-md",160259,8168,12084,-5.105925190334326,158733,0.9613627916060302,13.030829895794271
0,"Management, Business, Science, & Arts Occupations",0,"Management, Business, & Financial Occupations",1,"Business & Financial Operations Occupations",2018,"2018","04000US24","Maryland",5189,397.200201409818,1.1092968293903647,"Carroll County, MD","05000US24013","carroll-county-md",166137,17221,4716,10.029686174724342,147446,12.676505296854442,5.896657916567234
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",2,"Computer & Mathematical Occupations",2018,"2018","04000US24","Maryland",4432,383.30144794926093,1.6600897291189012,"Carroll County, MD","05000US24013","carroll-county-md",188091,16339,4280,3.551401869158879,191316,-1.6856927805306405,5.0364208684189595
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",3,"Architecture & Engineering Occupations",2018,"2018","04000US24","Maryland",1757,240.35390573069535,1.08061847791702,"Carroll County, MD","05000US24013","carroll-county-md",149542,20485,1789,-1.7887087758524316,145622,2.6919009490324264,1.9966135978817943
0,"Management, Business, Science, & Arts Occupations",1,"Computer, Engineering, & Science Occupations",4,"Life, Physical, & Social Science Occupations",2018,"2018","04000US24","Maryland",635,138.13037319865606,0.7782408829591652,"Carroll County, MD","05000US24013","carroll-county-md",124532,61089,641,-0.93603744149766,134709,-7.554803316779131,0.721599109080785
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",5,"Community & Social Service Occupations",2018,"2018","04000US24","Maryland",1222,220.19309707617992,0.8031255532314989,"Carroll County, MD","05000US24013","carroll-county-md",95920,10497,1279,-4.4566067240031275,95456,0.4860878310425746,1.388652143774361
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",6,"Legal Occupations",2018,"2018","04000US24","Maryland",630,131.64345787011217,0.6488972461466073,"Carroll County, MD","05000US24013","carroll-county-md",134177,66399,618,1.9417475728155338,165952,-19.147102776706518,0.7159172263321174
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",7,"Education Instruction, & Library Occupations",2018,"2018","04000US24","Maryland",6248,446.53443316277406,1.1780507976799204,"Carroll County, MD","05000US24013","carroll-county-md",107044,12920,6490,-3.728813559322034,95614,11.954316313510574,7.100080682735031
0,"Management, Business, Science, & Arts Occupations",2,"Education, Legal, Community Service, Arts, & Media Occupations",8,"Arts, Design, Entertainment, Sports, & Media Occupations",2018,"2018","04000US24","Maryland",1664,251.59093783361914,0.9444050989391317,"Carroll County, MD","05000US24013","carroll-county-md",80451,27847,1574,5.717916137229987,83301,-3.4213274750603233,1.8909305787565767
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",9,"Health Diagnosing & Treating Practitioners & Other Technical Occupations",2018,"2018","04000US24","Maryland",3709,348.8552708502482,1.0492674325976337,"Carroll County, MD","05000US24013","carroll-county-md",185657,37502,3598,3.085047248471373,182182,1.9074332261145448,4.214820622961624
0,"Management, Business, Science, & Arts Occupations",3,"Healthcare Practitioners & Technical Occupations",10,"Health Technologists & Technicians",2018,"2018","04000US24","Maryland",1830,261.19150062741323,1.071189003542416,"Carroll County, MD","05000US24013","carroll-county-md",92077,12473,1786,2.463605823068309,87992,4.642467497045185,2.079569086012341
1,"Service Occupations",4,"Service Occupations",11,"Healthcare Support Occupations",2018,"2018","04000US24","Maryland",2126,265.64638149238925,0.7429183904709875,"Carroll County, MD","05000US24013","carroll-county-md",40955,9960,1639,29.713239780353874,49716,-17.622093491029045,2.415936544733463
1,"Service Occupations",4,"Service Occupations",14,"Food Preparation & Serving Related Occupations",2018,"2018","04000US24","Maryland",3585,372.3922662999327,0.7063096160561391,"Carroll County, MD","05000US24013","carroll-county-md",25310,4746,3998,-10.33016508254127,22756,11.223413605203024,4.0739099307946685
1,"Service Occupations",4,"Service Occupations",15,"Building & Grounds Cleaning & Maintenance Occupations",2018,"2018","04000US24","Maryland",2728,368.07743750466426,0.8001274479273006,"Carroll County, MD","05000US24013","carroll-county-md",48506,7295,2728,0,47450,2.22550052687039,3.100035227673042
1,"Service Occupations",4,"Service Occupations",16,"Personal Care & Service Occupations",2018,"2018","04000US24","Maryland",2553,279.1773629791642,1.028307342754371,"Carroll County, MD","05000US24013","carroll-county-md",41486,17729,3069,-16.81329423264907,38933,6.557419155985925,2.9011693314696756
1,"Service Occupations",5,"Protective Service Occupations",12,"Fire Fighting & Prevention, & Other Protective Service Workers Including Supervisors",2018,"2018","04000US24","Maryland",1220,226.24102192131292,1.1826813383067454,"Carroll County, MD","05000US24013","carroll-county-md",95471,50153,1103,10.607434270172257,114844,-16.868970081153563,1.386379390674894
